Date,State,County,Area,Prcp,Snow,Temp,NumPolice,MalePopulation,FemalePopulation,AvgIncome,WhiteMale,WhiteFemale,BlackMale,BlackFemale,AsianMale,AsianFemale,HispanicMale,HispanicFemale,Age0_4,Age5_9,Age10_14,Age15_19,Age20_24,Age25_29,Age30_34,Age35_39,Age40_44,Age45_49,Age50_54,Age55_59,Age60_64,Age65_69,Age70_74,Age75_79,Age80_84,Age85Plus,Party_Gop,Party_Dem,Party_Total
10/15/2020,South Carolina,Newberry County,1676.463451,46.25666667,1.166666667,61.7,138,18775,19665,37793,0.2934703434,0.3110301769,0.1459677419,0.1573881374,0.0038501561,0.0028616025,0.0414672216,0.0369146722,0.0563215401,0.0603277836,0.0613163371,0.0681841831,0.0653746098,0.0603277836,0.0517950052,0.0525234131,0.0528355879,0.0616024974,0.0640218522,0.0718002081,0.07078564,0.0651404787,0.0550988554,0.0372528616,0.0230489074,0.0222424558,11443,6958,18631
10/15/2020,South Carolina,Oconee County,1744.388712,63.442,2.733333333,58.24,204,39109,40437,43312,0.412390315,0.4284313479,0.0368340331,0.0388580193,0.0040102582,0.0050536796,0.031101501,0.0271038141,0.0489779499,0.0540190582,0.0603047293,0.0540693435,0.0532899203,0.0613230081,0.0524224977,0.0508007945,0.0511779348,0.0595253061,0.0632589948,0.0742337767,0.0809720162,0.0737183516,0.066829256,0.0465516808,0.0269403867,0.0215849948,29698,10414,40668
10/15/2020,South Carolina,Orangeburg County,2921.207032,46.85,0.2,63.7,271,40207,45968,33818,0.1605570061,0.1726834929,0.2834696838,0.3371395416,0.0043167972,0.0050246591,0.0124862199,0.011186539,0.054899913,0.060910937,0.065691906,0.068616188,0.0671772556,0.0640208877,0.0555497534,0.0527995358,0.0489701189,0.0549347258,0.0616420075,0.0732579054,0.0677574703,0.0648680012,0.0556309835,0.0373426168,0.0237307804,0.0221990136,13603,27295,41205
10/15/2020,South Carolina,Pickens County,1326.147987,55.70666667,1.6,59.36666667,307,63232,63652,38344,0.4217710665,0.429991173,0.0354339397,0.0365530721,0.0114671669,0.0085432363,0.0217127455,0.0176933262,0.048792598,0.0500378298,0.0544985971,0.0917530973,0.1217647615,0.0673449765,0.0545222408,0.0520633019,0.0519687273,0.0563979698,0.0589278396,0.0646811261,0.0598499417,0.0520554207,0.0434648971,0.0326991583,0.0199631159,0.0192144006,42907,13645,57546
10/15/2020,South Carolina,Richland County,1998.848788,45.51,0.6333333333,63.75,3339,200481,215278,45529,0.206525896,0.2081350013,0.2258135122,0.2613172535,0.0149317273,0.0150736364,0.02780938,0.0256590958,0.0574780101,0.0584569426,0.0611195428,0.0793921479,0.1078244849,0.0817348512,0.067938397,0.0651266719,0.0586710089,0.0586108779,0.0567299806,0.0594743589,0.0554984979,0.0458053824,0.0364369743,0.0226814092,0.0136280874,0.0133923739,58313,132570,193822
10/15/2020,South Carolina,Saluda County,1196.109887,46.84,0.6,62,35,10294,10179,34455,0.2855956626,0.2975137987,0.1271919113,0.1331509793,0.0015630342,0.0020514824,0.0943681923,0.0641332487,0.0588580081,0.0585649392,0.0626190592,0.0523128022,0.0546573536,0.0609094905,0.0558784741,0.0597860597,0.0555854052,0.0636448005,0.0662335759,0.0761979192,0.0717530406,0.0596395252,0.0514824403,0.0411273384,0.024959703,0.025790065,6210,2963,9274
10/15/2020,South Carolina,Spartanburg County,2121.884745,48.3475,2.166666667,60.1,618,155259,164526,43148,0.330537705,0.3471144675,0.0972559689,0.1118595306,0.0120362118,0.0138155323,0.0386196976,0.0342542646,0.0613631033,0.0631549322,0.0668886908,0.0661381866,0.0627953156,0.0734900011,0.0666729209,0.0603217787,0.0580640118,0.0642744344,0.0652438357,0.0673796457,0.0600809919,0.0536329096,0.0442985131,0.0311771972,0.0189502322,0.0160732992,93560,52926,148655
10/15/2020,South Carolina,Sumter County,1766.591646,46.12,0.75,63.4,272,51344,55377,38603,0.2237516515,0.2241639415,0.2209593238,0.2576343925,0.0058095408,0.0086955707,0.0223948426,0.019480702,0.0663505777,0.0663880586,0.0669502722,0.06273367,0.0742121982,0.0767140488,0.0659195472,0.0598195294,0.0527637485,0.0544785,0.0578705222,0.0649918948,0.0622557885,0.053775733,0.0440119564,0.0308655279,0.0212048238,0.0186936029,21000,27379,48920
10/15/2020,South Carolina,Union County,1336.501569,44.69333333,2.1,61.25,93,12933,14383,32745,0.3067799092,0.3357372968,0.1478986674,0.1720969395,0.0016107776,0.0021599063,0.0090057109,0.0086030165,0.0567433006,0.056889735,0.0605505931,0.0569629521,0.0545467858,0.0627837165,0.0533753112,0.0509957534,0.0556450432,0.064577537,0.0698125641,0.0733635964,0.0775735832,0.0652731,0.0569263435,0.0385488358,0.023502709,0.02192854,8183,4935,13257
10/15/2020,South Carolina,Williamsburg County,2426.934316,49.105,1.35,63.1,102,14419,15949,32726,0.1519691781,0.1635603267,0.2986367229,0.3465160695,0.0047747629,0.0038856691,0.0163329821,0.0062236565,0.051205216,0.0531480506,0.0619402002,0.0608206006,0.0543664384,0.064969705,0.0560458377,0.0542676502,0.0574947313,0.061512118,0.0628951528,0.0680650685,0.0758034773,0.0720165964,0.0594046365,0.0394823498,0.023083509,0.0234786617,5532,10289,15985
10/15/2020,South Carolina,York County,1802.414601,44.472,2.6,61.1,622,135549,145430,46667,0.3393847939,0.3580587873,0.0889675029,0.1043138455,0.0135027885,0.0143035601,0.0297282003,0.0295004253,0.0588727271,0.0689731261,0.0714715335,0.0657735987,0.0561750166,0.0595596112,0.0653749924,0.0707668545,0.0688414437,0.0728951274,0.0671331309,0.0668270582,0.0599866894,0.0505909694,0.0411667776,0.0270340488,0.0154424352,0.0131148591,82727,59008,144050
10/15/2020,South Dakota,Aurora County,1846.015126,22.5,38.5,46.3,4,1456,1295,45253,0.4543802254,0.42348237,0.003998546,0.0025445293,0.0047255543,0.0021810251,0.0461650309,0.0254452926,0.0610687023,0.0654307525,0.074518357,0.0690657943,0.0512540894,0.0454380225,0.0603416939,0.0679752817,0.0458015267,0.054525627,0.0559796438,0.0661577608,0.0756088695,0.0596146856,0.0508905852,0.0316248637,0.0341693929,0.0305343511,1052,317,1405
10/15/2020,South Dakota,Beadle County,3275.850984,22.7,39.15,46,57,9346,9107,49246,0.377011868,0.3747358153,0.0092667859,0.0060694738,0.0491518994,0.0516989107,0.0601528207,0.0470926137,0.0835636482,0.0761393811,0.0680648133,0.0640004335,0.0546794559,0.0569013169,0.0602612041,0.062103723,0.0543543055,0.0512653769,0.0532162792,0.0707743998,0.066926787,0.0562510161,0.039180621,0.0292093427,0.023302444,0.0298054517,4808,2107,7081
10/15/2020,South Dakota,Bennett County,3083.252238,20.08,40.7,46.16666667,10,1658,1707,29462,0.1643387816,0.1601783061,0.0035661218,0.0029717682,0.0017830609,0.0038632987,0.034769688,0.0270430906,0.0918276374,0.0989598811,0.0924219911,0.0811292719,0.06448737,0.0600297177,0.0659732541,0.0558692422,0.0442793462,0.0466567608,0.0520059435,0.0635958395,0.0499257058,0.0478454681,0.0267459138,0.0178306092,0.0219910847,0.0184249629,694,466,1183
10/15/2020,South Dakota,Bon Homme County,1506.385764,25.31,36.1,47.8,11,4087,2814,38851,0.4794957253,0.3821185335,0.0114476163,0.0024634111,0.0008694392,0.0017388784,0.0214461672,0.0095638313,0.055499203,0.0502825677,0.0541950442,0.0501376612,0.0712940154,0.0688306043,0.0640486886,0.0682509781,0.0568033618,0.0588320533,0.0585422403,0.0675264454,0.067961165,0.0572380814,0.0456455586,0.0337632227,0.0269526156,0.0441964933,2235,721,3001
10/15/2020,South Dakota,Brookings County,2084.77231,25.525,31.9,43.1,76,18032,17045,46302,0.4586766257,0.4404880691,0.0085811215,0.005587707,0.0162784731,0.0120021667,0.0185591698,0.0163925079,0.0623200388,0.0557630356,0.0558770704,0.1106993186,0.1753855803,0.0704735297,0.0589560111,0.0572169798,0.0462411267,0.0429626251,0.0423924509,0.048265245,0.048664367,0.0420788551,0.030219232,0.0205547795,0.0153661944,0.0165635602,8000,6110,14567
10/15/2020,South Dakota,Brown County,4483.142773,22.41,38.05,42.95,50,19161,19678,52652,0.4219212647,0.4398156492,0.013285615,0.0107881253,0.0146244754,0.0133886042,0.0193877288,0.016220809,0.0651407091,0.0658101393,0.0685651021,0.0641623111,0.0643940369,0.0653981822,0.0686938387,0.0661448544,0.0528334921,0.0539148794,0.0533484384,0.0686680914,0.063750354,0.0557171915,0.0421998507,0.0282705528,0.0238162672,0.0291717088,10580,6538,17547
10/15/2020,South Dakota,Brule County,2192.365125,22.805,39.3,47.6,6,2643,2654,46570,0.4168397206,0.4160845762,0.0041532943,0.0018878611,0.0015102888,0.0022654333,0.0166131773,0.0156692467,0.0668302813,0.069850859,0.0809892392,0.0636209175,0.0534264678,0.0504058901,0.0500283179,0.0575797621,0.0505946762,0.0539928261,0.0585236927,0.0721162922,0.0749480838,0.0673966396,0.0370020766,0.0320936379,0.0256749103,0.0349254295,1750,673,2490
10/15/2020,South Dakota,Buffalo County,1263.253957,20.79,34.6,46.45,1,969,993,23341,0.0754332314,0.0739041794,0.006116208,0.001529052,0,0.000509684,0.0305810398,0.0229357798,0.1126401631,0.1131498471,0.0948012232,0.0968399592,0.0672782875,0.0672782875,0.0637104995,0.0581039755,0.0606523955,0.0479102956,0.0458715596,0.0412844037,0.0550458716,0.0239551478,0.0219164118,0.0147808359,0.0086646279,0.006116208,183,352,549
10/15/2020,South Dakota,Butte County,5870.2491,16.78833333,32.5,45.95,24,5320,5109,38639,0.4633234251,0.4471186116,0.0029724806,0.0022053888,0.0020136159,0.0023012753,0.0199443858,0.0176431106,0.0669287564,0.0659698916,0.0720107393,0.0636686164,0.045450187,0.0582030875,0.0545594017,0.0612714546,0.0515869211,0.0486144405,0.0565730175,0.0732572634,0.0764215169,0.0679835075,0.0583948605,0.0349985617,0.0212867964,0.02282098,3731,939,4802
10/15/2020,South Dakota,Campbell County,1996.457865,18.245,37.1,44.6,2,711,665,50232,0.4927325581,0.4556686047,0.0007267442,0.0014534884,0.0021802326,0.0029069767,0.0138081395,0.0130813953,0.050872093,0.0414244186,0.0421511628,0.0486918605,0.0414244186,0.0414244186,0.0406976744,0.0436046512,0.0436046512,0.0348837209,0.0646802326,0.1082848837,0.105377907,0.0719476744,0.0603197674,0.0523255814,0.0537790698,0.054505814,747,117,873
10/15/2020,South Dakota,Charles Mix County,2979.097954,24.615,40.9,48.56666667,16,4680,4612,44877,0.3095135601,0.3113430908,0.0038743005,0.0023676281,0.0008609557,0.0017219113,0.0215238915,0.0156048214,0.0871717607,0.0886784331,0.0802841154,0.0664012053,0.057145932,0.0544554455,0.0503659062,0.0513344813,0.0477830392,0.0477830392,0.0537021093,0.0627421438,0.0662935859,0.0512268618,0.0421868274,0.0356220405,0.0250753336,0.03174774,2552,1177,3783
10/15/2020,South Dakota,Clark County,2505.809272,22.77,18,43.1,4,1915,1821,48261,0.4708244111,0.4625267666,0.0123126338,0.0029443255,0.0053533191,0.0010706638,0.0198072805,0.0152569593,0.1035867238,0.0781584582,0.0586188437,0.0425588865,0.0465738758,0.0653104925,0.0596895075,0.0516595289,0.0433618844,0.0382762313,0.0505888651,0.067987152,0.0754817987,0.0760171306,0.0500535332,0.0361349036,0.0254282655,0.0305139186,1373,437,1850
10/15/2020,South Dakota,Clay County,1081.110364,27.015,30.15,47.9,36,7019,7051,39485,0.4321250888,0.439445629,0.0113006397,0.0052594172,0.0132196162,0.013503909,0.0168443497,0.0147121535,0.0511016347,0.0491115849,0.0467661692,0.1169154229,0.2237384506,0.0748400853,0.0531627576,0.0479744136,0.0403695807,0.039090263,0.0412935323,0.044633973,0.0450604122,0.0444918266,0.0304193319,0.0201137171,0.0147121535,0.0162046908,2456,3083,5698
10/15/2020,South Dakota,Codington County,1857.445877,23.55333333,35.9,43.15,75,14061,13948,49518,0.4633153629,0.4613517084,0.0052126102,0.0027134135,0.0024634939,0.0046770681,0.0137455818,0.0106037345,0.0607304795,0.0661573066,0.0706915634,0.0606233711,0.0577314435,0.0640865436,0.0619086722,0.0622299975,0.0573744154,0.0560177086,0.0591952587,0.0705130494,0.0694062623,0.057445821,0.0415223678,0.0315255811,0.0248491556,0.0279910029,8958,3837,13161
10/15/2020,South Dakota,Corson County,6551.765555,17.715,40.7,44.25,7,2031,2055,29927,0.1461086637,0.1436612824,0.0031815957,0.001957905,0.0039158101,0.001957905,0.0276554087,0.0252080274,0.1037689672,0.1040137053,0.1030347528,0.082721488,0.0540871268,0.0616740088,0.0513950073,0.0619187469,0.0501713167,0.0379344102,0.0548213412,0.0611845326,0.0533529124,0.041360744,0.0323054332,0.0217816936,0.0119921684,0.0124816446,647,622,1283
10/15/2020,South Dakota,Custer County,4037.954747,18.605,39.425,44.875,13,4445,4527,48334,0.4412617031,0.4510699955,0.0033437361,0.002563531,0.0031208203,0.0027864467,0.0224030317,0.0213999108,0.0380071333,0.0345519394,0.0405706643,0.0482612572,0.029759251,0.03399465,0.0409050379,0.0511591618,0.0456977263,0.0561747659,0.0640882746,0.091841284,0.1084485065,0.1197057512,0.0844850646,0.0560633081,0.0295363353,0.0267498885,3852,1522,5494
10/15/2020,South Dakota,Davison County,1131.617923,24.15333333,34.6,47.3,50,9886,9889,50794,0.4463716814,0.4529962073,0.0058659924,0.0036409608,0.0024273072,0.0042983565,0.0211378003,0.0159292035,0.0619469027,0.0610872314,0.0708470291,0.0651327434,0.0690265487,0.0680151707,0.0603286979,0.0589633375,0.0565865992,0.0495575221,0.0528445006,0.0681163085,0.0662958281,0.0563337547,0.0430847029,0.0319595449,0.0235651075,0.0363084703,5613,2648,8454
10/15/2020,South Dakota,Day County,2825.916939,23.7375,39.6,43.76666667,12,2755,2669,47352,0.4323377581,0.4203539823,0.0027654867,0.0014749263,0.0014749263,0.0047935103,0.0129056047,0.0119837758,0.0538348083,0.0639749263,0.0669247788,0.056600295,0.0471976401,0.0429572271,0.0483038348,0.0490412979,0.0503318584,0.0479351032,0.0519911504,0.0750368732,0.0838864307,0.0803834808,0.0628687316,0.040560472,0.0335545723,0.0446165192,1869,1052,2964
10/15/2020,South Dakota,Deuel County,1648.821606,26.87,55.1,42.8,,2262,2089,51766,0.4812686739,0.4520799816,0.0052861411,0.0027579867,0.0006894967,0.0013789933,0.02482188,0.0142495978,0.0602160423,0.0638933578,0.0700988279,0.0569983912,0.0450471156,0.0602160423,0.0551597334,0.0551597334,0.0521719145,0.0517122501,0.0586072167,0.0763042979,0.0740059756,0.0673408412,0.0560790623,0.0349344978,0.0298781889,0.0321765111,1699,609,2350
10/15/2020,South Dakota,Dewey County,6333.250277,18.65666667,39.4,45.6,5,2916,2976,35720,0.0980991174,0.0984385608,0.0039035981,0.0022063815,0.0010183299,0.0011880516,0.0290224033,0.0205363204,0.1245756959,0.11065852,0.0933469111,0.0814663951,0.0575356415,0.0646639511,0.0602511881,0.0600814664,0.0465037339,0.0414120842,0.0505770536,0.0619484046,0.0475220638,0.0346232179,0.0251188052,0.0183299389,0.0132382892,0.0081466395,790,1131,1966
10/15/2020,South Dakota,Douglas County,1123.191711,24.94,35.6,49,4,1458,1463,57808,0.4673057172,0.4697021568,0.0037658336,0.001369394,0.0003423485,0.000684697,0.0099281068,0.0102704553,0.0773707634,0.0712084902,0.0664156111,0.0715508388,0.0403971243,0.0448476549,0.046217049,0.04827114,0.0455323519,0.0380006847,0.0554604587,0.0691543992,0.0852447792,0.063676823,0.0564875043,0.0421088668,0.0284149264,0.0496405341,1468,216,1707
10/15/2020,South Dakota,Edmunds County,2981.24611,20.59,37.6,43.15,6,1915,1914,52029,0.4750587621,0.4755810917,0.0020893184,0.001305824,0.0020893184,0.0052232959,0.0117524158,0.0104465918,0.0616348916,0.0642465396,0.0647688692,0.0587620789,0.0493601463,0.0477931575,0.0527552886,0.0564115957,0.0485766519,0.0530164534,0.0582397493,0.0861843823,0.0780882737,0.0689475059,0.0472708279,0.0386523897,0.0255941499,0.0396970488,1538,417,1985
10/15/2020,South Dakota,Fall River County,4530.308638,17.154,35.62,47.82,25,3393,3320,46885,0.4236555936,0.418590794,0.0090868464,0.0035751527,0.0062565172,0.0101295993,0.0214509161,0.0169819753,0.0385818561,0.0476687025,0.0500521376,0.0502011023,0.039624609,0.0448383733,0.0418590794,0.0473707731,0.0478176672,0.0560107255,0.0613734545,0.0805899002,0.0950394756,0.102189781,0.0822285118,0.0445404439,0.036198421,0.0338149858,2878,1053,4042
10/15/2020,South Dakota,Faulk County,2605.254578,20.75666667,33.75,44.9,7,1151,1148,42762,0.4880382775,0.4832535885,0.0039147455,0.0034797738,0.0008699435,0.0030448021,0.0030448021,0.0069595476,0.0830795998,0.0704654197,0.0635058721,0.0561113528,0.0482818617,0.0526315789,0.0487168334,0.050891692,0.0456720313,0.0487168334,0.0491518051,0.074815137,0.0717703349,0.0656807308,0.0517616355,0.0365376251,0.0343627664,0.04784689,964,198,1182
10/15/2020,South Dakota,Grant County,1780.702881,24.045,34.1,43.5,15,3692,3360,57069,0.4757515598,0.445263755,0.0034032898,0.0019852524,0.0012762337,0.0024106636,0.0341747022,0.0158820193,0.0638116846,0.0596993761,0.0653715258,0.0570051049,0.0500567215,0.0493477028,0.0465116279,0.050907544,0.0560124787,0.0587067499,0.0605501985,0.0863584799,0.0816789563,0.0701928531,0.050340329,0.0377197958,0.0253828701,0.0303460011,2618,1056,3745
10/15/2020,South Dakota,Gregory County,2728.608298,25.755,45.3,47.33333333,7,2154,2031,48209,0.4501792115,0.4265232975,0.0031063321,0.0011947431,0.0011947431,0.003823178,0.0109916368,0.0059737157,0.0623655914,0.0616487455,0.0714456392,0.0618876941,0.0468339307,0.0449223417,0.0434886499,0.0523297491,0.0501792115,0.0525686977,0.0506571087,0.0676224612,0.0764635603,0.0731182796,0.0618876941,0.0408602151,0.0327359618,0.0489844683,1771,455,2258
10/15/2020,South Dakota,Haakon County,4731.729989,18.89666667,38.56666667,47.32,4,943,956,49880,0.4518167457,0.4639283834,0.0010531859,0.0015797788,0.0015797788,0.0010531859,0.00895208,0.0084254871,0.0616113744,0.0689836756,0.0621379674,0.0595050026,0.0473933649,0.046866772,0.0405476567,0.0573986309,0.0500263296,0.0458135861,0.0384412849,0.065824118,0.1021590311,0.0695102686,0.0573986309,0.0452869932,0.0384412849,0.0426540284,1026,105,1137
10/15/2020,South Dakota,Hamlin County,1393.597935,25.13333333,36.55,42.3,5,3158,3006,44209,0.4709604153,0.4581440623,0.0038935756,0.0017845555,0.0014600909,0.0024334848,0.0262816353,0.0184944841,0.0950681376,0.0864698248,0.0889033095,0.0790071382,0.0603504218,0.0559701493,0.0481829981,0.0535366645,0.0551589877,0.0494808566,0.0489941596,0.0632706035,0.0609993511,0.048669695,0.0360155743,0.0248215445,0.0201168073,0.0249837768,2372,647,3083
10/15/2020,South Dakota,Hand County,3730.138671,21.8325,34.4,45.5,6,1589,1602,55673,0.4844876214,0.4813538076,0.0009401442,0.0006267628,0.0012535255,0.0028204325,0.0068943905,0.0065810091,0.0557818866,0.062676277,0.0673769978,0.046380445,0.0560952679,0.0470072078,0.0470072078,0.0529614541,0.0501410216,0.0372923848,0.0604826073,0.0817925415,0.0777185835,0.0714509558,0.0429332498,0.0438733939,0.0388592918,0.0601692259,1433,373,1836
10/15/2020,South Dakota,Hanson County,1127.63669,24.85,34.6,48.5,2,1733,1720,66614,0.4772661454,0.4761077324,0.0057920649,0.0026064292,0.0028960324,0.0017376195,0.0075296843,0.0072400811,0.0750072401,0.0810889082,0.0932522444,0.0790616855,0.0509701709,0.0541558065,0.0414132638,0.0645815233,0.065450333,0.0521285838,0.0599478714,0.0611062844,0.066608746,0.0787720822,0.0385172314,0.022589053,0.0072400811,0.0081088908,1793,557,2388
10/15/2020,South Dakota,Harding County,6936.290899,15.54875,50.53333333,44.3125,3,688,610,51036,0.4768875193,0.4406779661,0.0115562404,0.001540832,0.001540832,0.000770416,0.0154083205,0.0107858243,0.0747303544,0.06394453,0.0554699538,0.0662557781,0.0523882897,0.0546995378,0.0647149461,0.0608628659,0.0462249615,0.0600924499,0.0570107858,0.0770416025,0.0847457627,0.0693374422,0.0400616333,0.0269645609,0.0192604006,0.0261941448,748,49,813
10/15/2020,South Dakota,Hughes County,2073.848266,19.43666667,38.23333333,46,209,8642,8884,52986,0.4031724295,0.4128152459,0.0042222983,0.0029099623,0.0034805432,0.0043364145,0.0165468447,0.0153486249,0.06704325,0.0710943741,0.0688120507,0.0543763551,0.0523793221,0.0625927194,0.0680702956,0.0673855985,0.0538057743,0.0562592719,0.0575716079,0.0722925939,0.0681273536,0.0605956864,0.0464452813,0.0287002168,0.0185438777,0.0259043706,5522,2953,8723
10/15/2020,South Dakota,Hutchinson County,2109.339709,24.26,36.7,48.5,10,3591,3700,53179,0.4630366205,0.4804553559,0.0076807022,0.0028802633,0.0010972432,0.001371554,0.0116582088,0.0112467426,0.085310657,0.0681662323,0.0624057057,0.0571938006,0.0512961185,0.0496502537,0.0458099026,0.0526676725,0.0488273214,0.0591139761,0.0492387875,0.0691263201,0.0721437389,0.0626800165,0.0456727472,0.0374434234,0.0331916061,0.0500617199,2944,762,3767
10/15/2020,South Dakota,Hyde County,2243.319964,20.185,37,44.93333333,1,675,626,52133,0.4465795542,0.4204458109,0.0038431975,0.0038431975,0.0007686395,0.001537279,0.0076863951,0.0069177556,0.0630284397,0.0522674865,0.0645657187,0.0522674865,0.043812452,0.0576479631,0.0561106841,0.0491929285,0.051498847,0.0399692544,0.0568793236,0.0653343582,0.096848578,0.0676402767,0.0415065334,0.0399692544,0.0530361261,0.048424289,564,136,710
10/15/2020,South Dakota,Jackson County,4846.524681,18.46,33.96666667,48.96666667,3,1675,1669,26835,0.206638756,0.1863038278,0.0065789474,0.0035885167,0.0002990431,0.0008971292,0.0218301435,0.0179425837,0.1121411483,0.1025717703,0.086423445,0.0711722488,0.0601076555,0.0595095694,0.0589114833,0.0559210526,0.0466507177,0.04784689,0.0532296651,0.0580143541,0.0526315789,0.0451555024,0.033492823,0.0197368421,0.0182416268,0.0182416268,738,359,1115
10/15/2020,South Dakota,Jerauld County,1379.476695,23.935,39.4,47.4,4,1007,1006,54425,0.4600099354,0.4689518132,0.0029806259,0.000496771,0.000993542,0.001490313,0.0283159463,0.0183805266,0.0601092896,0.0675608544,0.0725285643,0.0496770989,0.0367610532,0.044212618,0.0531544958,0.0635866865,0.0491803279,0.0486835569,0.0486835569,0.0596125186,0.0740188773,0.087928465,0.0596125186,0.0387481371,0.0362642822,0.0496770989,721,270,1006
10/15/2020,South Dakota,Jones County,2514.600559,20.38,43.2,48.1,2,458,445,60001,0.4485049834,0.4274640089,0.0022148394,0.0011074197,0,0,0.0143964563,0.0121816168,0.0609080842,0.0620155039,0.065337763,0.0476190476,0.0420819491,0.0409745293,0.0553709856,0.0465116279,0.0321151717,0.0675526024,0.0598006645,0.0830564784,0.0985603544,0.0764119601,0.0609080842,0.0387596899,0.0299003322,0.0321151717,498,90,599
10/15/2020,South Dakota,Kingsbury County,2237.138617,25.22,37.9,45,,2531,2408,50975,0.4830937437,0.4585948573,0.0034419923,0.0016197611,0.0018222312,0.0052642235,0.0135654991,0.0117432679,0.0706620773,0.0635756226,0.0645879733,0.0524397651,0.0494027131,0.0500101235,0.0504150638,0.0542619964,0.0530471755,0.0449483701,0.0526422353,0.0846325167,0.0745090099,0.0708645475,0.0560842276,0.0400890869,0.0291556995,0.0386717959,1904,819,2779
10/15/2020,South Dakota,Lake County,1489.663065,26.84,39,44.86666667,12,6666,6131,52401,0.4820661092,0.4436977417,0.0081269047,0.0044541689,0.0039853091,0.0049230288,0.0145346566,0.0127373603,0.0547003204,0.054856607,0.0560287567,0.0745487224,0.0682972572,0.0447761194,0.0468078456,0.0553254669,0.0489177151,0.04219739,0.0529030241,0.0766585919,0.0872860827,0.0994764398,0.0661092444,0.0321950457,0.0178948191,0.0210205517,3681,2068,5873
10/15/2020,South Dakota,Lawrence County,2072.794883,26.67,149.35,46.88,107,12951,12893,50232,0.4522132797,0.4536062529,0.0055331992,0.002708559,0.0061522984,0.0062683795,0.0196950936,0.015129237,0.0418665841,0.047438477,0.0543259557,0.067868751,0.0759170407,0.0579244699,0.0598204612,0.0583501006,0.051191766,0.0494505495,0.0548676675,0.070190373,0.0818371769,0.0831914564,0.0583887943,0.0367203219,0.0238353196,0.0268147346,8753,4537,13828
10/15/2020,South Dakota,Lincoln County,1496.361678,25.91,30.1,46.9,34,30281,30847,67364,0.4552578197,0.4669218689,0.0102408062,0.0074924748,0.0074106792,0.0074270383,0.0121384636,0.0120075906,0.0716202068,0.0803559743,0.0822045544,0.0615920691,0.0540014396,0.07137482,0.0742703835,0.0796361733,0.068381102,0.0619028923,0.0538378484,0.0555228373,0.0514003403,0.0473596388,0.0359409763,0.0213813637,0.0129564193,0.0162609606,19617,11981,32396
10/15/2020,South Dakota,Lyman County,4420.798946,19.77,36.6,47.06666667,5,1959,1822,47431,0.2885480032,0.2583972494,0.0034382439,0.0023803227,0.0021158424,0.0015868818,0.0100502513,0.0156043375,0.0867495372,0.085691616,0.0722031209,0.0727320815,0.0613594287,0.0568632637,0.0550119016,0.0542184607,0.0547474213,0.0454906109,0.0486643745,0.0690293573,0.0753768844,0.0542184607,0.0380851627,0.0349113991,0.0216873843,0.0129595345,1042,525,1597
10/15/2020,South Dakota,Marshall County,2295.31064,23.36666667,44.6,43.9,11,2628,2307,48721,0.431408308,0.3997973658,0.0052684904,0.0018237082,0.0014184397,0.0006079027,0.0557244174,0.0247213779,0.0818642351,0.0640324215,0.0579533941,0.0563323202,0.0459979737,0.0571428571,0.0670719352,0.0555217832,0.0502532928,0.0462006079,0.0565349544,0.0747720365,0.0741641337,0.074366768,0.0494427558,0.0320162107,0.0247213779,0.0316109422,1287,858,2178
10/15/2020,South Dakota,Mccook County,1494.080589,27.19,35.7,45.5,7,2790,2796,52453,0.4615109202,0.4675975653,0.0050125313,0.0021482277,0.0008950949,0.0014321518,0.022019334,0.0205871822,0.081990691,0.0785893305,0.0737558181,0.0635517365,0.0481561045,0.0544217687,0.0529896169,0.0580021482,0.0549588256,0.0571070533,0.0544217687,0.0658789832,0.066953097,0.0576441103,0.0409953455,0.0361618332,0.0275689223,0.0268528464,2068,769,2900
10/15/2020,South Dakota,Mcpherson County,2982.462469,21.04,43.2,42.8,4,1189,1190,38625,0.4804539723,0.4791929382,0.0042034468,0.0025220681,0.0021017234,0.0016813787,0.0063051702,0.009247583,0.0601092896,0.0790248003,0.0718789407,0.0563261875,0.0390920555,0.043715847,0.0407734342,0.0521227406,0.0462379151,0.0420344683,0.0496006726,0.060949979,0.0748213535,0.0672551492,0.0588482556,0.0453972257,0.0525430853,0.0592686003,1075,222,1324
10/15/2020,South Dakota,Meade County,9020.41924,18.365,41.96,46.425,77,14742,13590,43015,0.4512565297,0.4211492306,0.0131300296,0.0066709022,0.0048002259,0.0055061415,0.0249894113,0.0185302838,0.0534731046,0.0654383736,0.0695679797,0.0577085981,0.0844275025,0.0739093604,0.0700268248,0.0710151066,0.0564026542,0.0517436115,0.0516730199,0.069038543,0.065685444,0.0566144289,0.0434138077,0.0260482846,0.0174361146,0.0163772413,9875,3285,13670
10/15/2020,South Dakota,Mellette County,3395.17686,20.195,40.2,48.3,4,1057,1004,28152,0.1877729258,0.1785541,0.0048520136,0,0.0004852014,0.0019408054,0.0174672489,0.0174672489,0.1057738962,0.0698689956,0.08927705,0.0737506065,0.0674429888,0.0591945657,0.0611353712,0.0373605046,0.0509461426,0.0436681223,0.056768559,0.0742358079,0.0625909753,0.0460941291,0.0422125182,0.0271712761,0.0198932557,0.0126152353,449,298,769
